redemption_id,customer_id,ts_epoch,timestamp,promo_redemptions_on_device,promo_redemptions_on_ip,accounts_on_device_7d,signup_to_redeem_seconds,email_pattern_similarity,component_account_count,payout_destination_reuse,abuse_label,split
RD_005488,CUST_003057,1779453163.7917907,2026-05-22T12:32:43.791791+00:00,0,0,1,188.1,0.07341984030395816,1,0,0,train
RD_001918,CUST_000831,1779454783.557913,2026-05-22T12:59:43.557913+00:00,0,0,1,505.0,0.2953271086160108,1,0,0,train
RD_001873,CUST_003172,1779455898.7546375,2026-05-22T13:18:18.754637+00:00,0,0,1,106501.1,0.07473857308942146,1,0,0,train
RD_001502,CUST_000166,1779456075.4427564,2026-05-22T13:21:15.442756+00:00,0,0,1,1702.4,0.1462007699376793,1,0,0,train
RD_003755,CUST_002268,1779457569.9534965,2026-05-22T13:46:09.953496+00:00,0,0,1,2821.2,0.15897050689653253,1,0,0,train
RD_000235,CUST_001985,1779458402.95504,2026-05-22T14:00:02.955040+00:00,0,0,1,15928.6,0.03007003234396632,1,0,0,train
RD_005002,CUST_002100,1779459584.4612978,2026-05-22T14:19:44.461298+00:00,0,1,1,797.2,0.18689194723389224,37,0,0,train
RD_001640,CUST_003540,1779463072.9390512,2026-05-22T15:17:52.939051+00:00,0,0,1,10115.3,0.1310093498446134,1,0,0,train
RD_001564,CUST_004049,1779466090.5583208,2026-05-22T16:08:10.558321+00:00,0,0,1,11973.3,0.1730161608284951,1,0,0,train
RD_005300,CUST_003028,1779467560.2825706,2026-05-22T16:32:40.282571+00:00,1,0,2,398.2,0.21052432758696274,3,0,0,train
RD_001747,CUST_002771,1779470483.6784174,2026-05-22T17:21:23.678417+00:00,0,0,1,4118.3,0.3018680166482911,1,0,0,train
RD_002668,CUST_001014,1779471433.256564,2026-05-22T17:37:13.256564+00:00,0,0,1,5041.3,0.11571019215342256,1,0,0,train
RD_000501,CUST_000335,1779477170.6998532,2026-05-22T19:12:50.699853+00:00,0,0,1,162.8,0.1545729830011342,1,0,0,train
RD_001361,CUST_004224,1779477822.8224404,2026-05-22T19:23:42.822440+00:00,0,0,1,1303.2,0.05580448788928651,1,0,0,train
RD_003660,CUST_001587,1779480793.995118,2026-05-22T20:13:13.995118+00:00,0,0,1,2429.7,0.3742106728372868,1,0,0,train
RD_AB_00040_00,CUST_PA00040_00,1779483952.4620154,2026-05-22T21:05:52.462015+00:00,0,0,1,103.4,0.912875372745645,8,0,1,train
RD_000074,CUST_002187,1779484698.4425688,2026-05-22T21:18:18.442569+00:00,0,0,1,2111.6,0.16075299092578169,1,0,0,train
RD_AB_00040_02,CUST_PA00040_02,1779485379.8807886,2026-05-22T23:14:47.430891+00:00,2,2,3,5.1,0.584922425783312,8,0,1,train
RD_004007,CUST_002841,1779486670.8952792,2026-05-22T21:51:10.895279+00:00,0,0,1,3894.0,0.3973361889839933,1,0,0,train
RD_AB_00040_04,CUST_PA00040_04,1779487988.1391613,2026-05-22T21:50:45.810456+00:00,4,4,5,36.6,0.6757853571407664,8,0,1,train
RD_AB_00040_01,CUST_PA00040_01,1779488663.8593197,2026-05-22T22:12:43.828815+00:00,1,1,2,198.9,0.6771425921475643,8,0,1,train
RD_AB_00040_03,CUST_PA00040_03,1779489030.4901786,2026-05-22T21:40:03.514247+00:00,3,3,4,335.1,0.6413784748847641,8,0,1,train
RD_003841,CUST_001883,1779489705.0890677,2026-05-22T22:41:45.089068+00:00,0,0,1,1746.3,0.10613721977519354,1,0,0,train
RD_001575,CUST_002392,1779490457.231583,2026-05-22T22:54:17.231583+00:00,0,0,1,2709.2,0.2588328387405649,1,0,0,train
RD_003928,CUST_003762,1779490922.4281688,2026-05-22T23:02:02.428169+00:00,0,0,1,366.9,0.07944123931221649,1,0,0,train
RD_002687,CUST_003058,1779491134.3882768,2026-05-22T23:05:34.388277+00:00,0,0,1,952.6,0.31034677024552254,1,0,0,train
RD_005296,CUST_003086,1779491247.5742533,2026-05-22T23:07:27.574253+00:00,0,2,1,4937.6,0.18795930708560696,25,0,0,train
RD_003128,CUST_001568,1779492839.7047808,2026-05-22T23:33:59.704781+00:00,0,0,1,204.2,0.2195897666035331,1,0,0,train
RD_001777,CUST_001883,1779493412.5744967,2026-05-22T23:43:32.574497+00:00,0,0,1,3276.7,0.2954139483780758,1,0,0,train
RD_004397,CUST_000107,1779493671.3341162,2026-05-22T23:47:51.334116+00:00,0,0,1,314.1,0.035631877713807825,1,0,0,train
RD_002521,CUST_001610,1779494368.2622037,2026-05-22T23:59:28.262204+00:00,0,0,1,256.2,0.31271827069847125,1,0,0,train
RD_002108,CUST_001945,1779498810.155851,2026-05-23T01:13:30.155851+00:00,0,0,1,1048.7,0.22682389582549234,1,0,0,train
RD_AB_00040_07,CUST_PA00040_07,1779503382.0273764,2026-05-22T21:30:27.706112+00:00,0,7,1,8.3,0.9105929995165508,8,0,1,train
RD_AB_00040_05,CUST_PA00040_05,1779505091.1119614,2026-05-23T02:05:59.322057+00:00,5,5,6,68.2,0.9184545378766652,8,0,1,train
RD_001391,CUST_000879,1779506174.2931437,2026-05-23T03:16:14.293144+00:00,0,0,1,5108.3,0.24273717274756634,1,0,0,train
RD_003177,CUST_003349,1779506646.1100078,2026-05-23T03:24:06.110008+00:00,0,2,1,1709.6,0.19330375822923723,28,0,0,train
RD_AB_00040_06,CUST_PA00040_06,1779507175.8777356,2026-05-23T03:35:09.327277+00:00,6,6,1,16.8,0.726098626689065,8,0,1,train
RD_003227,CUST_003563,1779507340.7375221,2026-05-23T03:35:40.737522+00:00,0,0,1,2278.2,0.09914708718558898,1,0,0,train
RD_002587,CUST_000986,1779507999.406718,2026-05-23T03:46:39.406718+00:00,0,0,1,2747.5,0.20200643375761432,1,0,0,train
RD_003057,CUST_001082,1779510485.0920274,2026-05-23T04:28:05.092027+00:00,0,0,1,1072.0,0.14474668456524503,1,0,0,train
RD_002109,CUST_003943,1779510971.4394388,2026-05-23T04:36:11.439439+00:00,0,0,1,24951.0,0.2910200758107114,1,0,0,train
RD_001057,CUST_001770,1779512364.8355477,2026-05-23T04:59:24.835548+00:00,0,2,1,2672.7,0.13797230785318051,18,0,0,train
RD_003788,CUST_001845,1779513341.7893744,2026-05-23T05:15:41.789374+00:00,0,2,1,1640.7,0.155585794324964,17,0,0,train
RD_001125,CUST_001985,1779514996.4290051,2026-05-23T05:43:16.429005+00:00,0,0,1,402.1,0.0961966135482102,1,0,0,train
RD_001927,CUST_002445,1779519222.5352046,2026-05-23T06:53:42.535205+00:00,0,0,1,4489.9,0.16363491822927942,3,0,0,train
RD_003108,CUST_000569,1779520517.7179956,2026-05-23T07:15:17.717996+00:00,0,0,1,467.8,0.19829290691560908,1,0,0,train
RD_004591,CUST_000440,1779524977.1743553,2026-05-23T08:29:37.174355+00:00,0,0,1,3945.5,0.0660956697865628,1,0,0,train
RD_002897,CUST_000615,1779525484.045681,2026-05-23T08:38:04.045681+00:00,0,0,1,2378.4,0.3515006187800381,1,0,0,train
RD_003812,CUST_001770,1779527146.4945905,2026-05-23T09:05:46.494591+00:00,0,0,1,220.1,0.14836928062791907,20,0,0,train
RD_002572,CUST_000516,1779529816.504589,2026-05-23T09:50:16.504589+00:00,0,0,1,5454.2,0.327880020877475,1,0,0,train
RD_000034,CUST_003603,1779530054.751713,2026-05-23T09:54:14.751713+00:00,0,0,1,1108.4,0.3643105271872419,1,0,0,train
RD_002046,CUST_001728,1779533966.1630168,2026-05-23T10:59:26.163017+00:00,0,0,1,416.0,0.33959469152909105,1,0,0,train
RD_003514,CUST_002492,1779538851.8591812,2026-05-23T12:20:51.859181+00:00,0,0,1,7676.1,0.2833163606971901,1,0,0,train
RD_003707,CUST_002679,1779541727.8550978,2026-05-23T13:08:47.855098+00:00,0,0,1,108.1,0.24836706291327004,1,0,0,train
RD_001310,CUST_003520,1779543892.5343106,2026-05-23T13:44:52.534311+00:00,0,0,1,6194.1,0.09465363094981788,1,0,0,train
RD_001544,CUST_001141,1779544094.294301,2026-05-23T13:48:14.294301+00:00,0,0,1,499.1,0.1658608112226343,1,0,0,train
RD_000216,CUST_000153,1779544329.482063,2026-05-23T13:52:09.482063+00:00,0,0,1,464.7,0.21425938131879466,1,0,0,train
RD_003895,CUST_004363,1779546965.702015,2026-05-23T14:36:05.702015+00:00,0,0,1,849.7,0.4568018110354335,1,0,0,train
RD_001150,CUST_003195,1779548466.4481714,2026-05-23T15:01:06.448171+00:00,0,0,1,3115.0,0.04420451304548066,1,0,0,train
RD_000105,CUST_002453,1779549589.5515077,2026-05-23T15:19:49.551508+00:00,0,0,1,11601.6,0.08820945269433951,1,0,0,train
RD_AB_00071_00,CUST_PA00071_00,1779549716.0057971,2026-05-23T15:21:56.005797+00:00,0,0,1,11.5,0.6215836626738237,5,0,1,train
RD_000488,CUST_001082,1779549907.7224236,2026-05-23T15:25:07.722424+00:00,0,0,1,532.4,0.2903457262347424,1,0,0,train
RD_AB_00071_04,CUST_PA00071_04,1779552896.8148022,2026-05-23T20:47:17.615560+00:00,4,4,5,27.0,0.7581589288892912,5,0,1,train
RD_AB_00071_01,CUST_PA00071_01,1779553331.5541909,2026-05-23T16:14:33.416980+00:00,1,1,2,110.7,0.7161404523368923,5,0,1,train
RD_AB_00071_03,CUST_PA00071_03,1779555212.7204447,2026-05-23T16:00:36.737449+00:00,3,3,4,7.7,0.5590090762646146,5,0,1,train
RD_AB_00071_02,CUST_PA00071_02,1779557084.730847,2026-05-23T16:26:04.090480+00:00,2,2,3,147.1,0.6785278537398585,5,0,1,train
RD_001493,CUST_002594,1779557639.3761828,2026-05-23T17:33:59.376183+00:00,1,0,2,12951.1,0.3209867844133174,4,0,0,train
RD_003995,CUST_002929,1779558010.2802956,2026-05-23T17:40:10.280296+00:00,0,2,1,2597.9,0.5534878470581857,14,0,0,train
RD_004253,CUST_002712,1779558560.1156368,2026-05-23T17:49:20.115637+00:00,0,0,1,2020.7,0.06419510963007562,1,0,0,train
RD_003480,CUST_003046,1779561963.712859,2026-05-23T18:46:03.712859+00:00,0,0,1,278.9,0.09585121435960006,1,0,0,train
RD_000618,CUST_003895,1779562451.4455156,2026-05-23T18:54:11.445516+00:00,0,0,1,53.3,0.23601461815800057,1,0,0,train
RD_005023,CUST_001837,1779562602.1530302,2026-05-23T18:56:42.153030+00:00,0,0,1,25331.2,0.019678850843699976,1,0,0,train
RD_001025,CUST_001767,1779563460.203956,2026-05-23T19:11:00.203956+00:00,0,0,1,2592.0,0.35582384641277803,1,0,0,train
RD_000426,CUST_004363,1779563610.6053991,2026-05-23T19:13:30.605399+00:00,0,0,1,6392.4,0.02699722844579933,1,0,0,train
RD_000947,CUST_000194,1779564544.141737,2026-05-23T19:29:04.141737+00:00,0,0,1,3062.3,0.24617087277012425,1,0,0,train
RD_002713,CUST_001577,1779567159.0214076,2026-05-23T20:12:39.021408+00:00,0,0,1,15662.4,0.2900014595164611,1,0,0,train
RD_000608,CUST_000448,1779567306.2264736,2026-05-23T20:15:06.226474+00:00,0,0,1,434.0,0.03200944078473749,1,0,0,train
RD_003012,CUST_002832,1779568140.844598,2026-05-23T20:29:00.844598+00:00,0,0,1,1645.5,0.05864644755801005,1,0,0,train
RD_001385,CUST_000369,1779569623.9900193,2026-05-23T20:53:43.990019+00:00,0,0,1,3902.4,0.417584917788138,1,0,0,train
RD_002261,CUST_001497,1779572844.3305995,2026-05-23T21:47:24.330600+00:00,0,0,1,9313.5,0.1410174999574615,1,0,0,train
RD_000174,CUST_002342,1779573046.7677789,2026-05-23T21:50:46.767779+00:00,0,0,1,5168.1,0.49008488433053643,1,0,0,train
RD_002285,CUST_001121,1779573583.2774065,2026-05-23T21:59:43.277406+00:00,0,0,1,3398.8,0.4664989344579166,1,0,0,train
RD_000710,CUST_004251,1779573685.9075575,2026-05-23T22:01:25.907557+00:00,0,0,1,655.3,0.19320825651856077,1,0,0,train
RD_002264,CUST_000152,1779575346.5606499,2026-05-23T22:29:06.560650+00:00,0,0,1,1084.2,0.03457200743208456,1,0,0,train
RD_003392,CUST_002609,1779576046.2128973,2026-05-23T22:40:46.212897+00:00,0,0,1,1766.2,0.17634585381524573,1,0,0,train
RD_003511,CUST_003067,1779577546.312451,2026-05-23T23:05:46.312451+00:00,0,1,1,31403.6,0.028045358833422466,30,0,0,train
RD_001432,CUST_004537,1779578144.4196212,2026-05-23T23:15:44.419621+00:00,0,0,1,10949.8,0.379819909212013,1,0,0,train
RD_001278,CUST_002187,1779581584.3702872,2026-05-24T00:13:04.370287+00:00,0,0,1,280.2,0.08112459076711678,1,0,0,train
RD_003267,CUST_001155,1779582475.6197872,2026-05-24T00:27:55.619787+00:00,0,1,1,20847.5,0.028743003908593374,10,0,0,train
RD_002559,CUST_002019,1779583411.6362772,2026-05-24T00:43:31.636277+00:00,0,0,1,7315.5,0.07495599101377134,1,0,0,train
RD_003544,CUST_003062,1779584587.68107,2026-05-24T01:03:07.681070+00:00,0,0,1,229.9,0.1507865154882765,1,0,0,train
RD_003882,CUST_002886,1779587230.1662962,2026-05-24T01:47:10.166296+00:00,0,0,1,1490.2,0.46102278691839454,21,0,0,train
RD_002723,CUST_003309,1779587266.7125223,2026-05-24T01:47:46.712522+00:00,0,0,1,1218.1,0.2334786484232492,1,0,0,train
RD_004420,CUST_001846,1779587634.4470043,2026-05-24T01:53:54.447004+00:00,0,0,1,241.9,0.47374985295647504,1,0,0,train
RD_001381,CUST_003586,1779588429.5991366,2026-05-24T02:07:09.599137+00:00,1,0,2,6470.7,0.22284292552401727,3,0,0,train
RD_003613,CUST_004509,1779593787.6363628,2026-05-24T03:36:27.636363+00:00,0,0,1,258.8,0.4816864800466227,1,0,0,train
RD_000854,CUST_002022,1779594145.395903,2026-05-24T03:42:25.395903+00:00,0,0,1,5147.8,0.15999098757441507,1,0,0,train
RD_003845,CUST_000268,1779596619.0327828,2026-05-24T04:23:39.032783+00:00,0,0,1,43.8,0.2597871286527854,1,0,0,train
RD_003815,CUST_002762,1779596937.101899,2026-05-24T04:28:57.101899+00:00,0,0,1,2301.4,0.201742179677453,1,0,0,train
RD_004299,CUST_000384,1779597511.6504204,2026-05-24T04:38:31.650420+00:00,0,0,1,504.5,0.1762027318368032,1,0,0,train
RD_003249,CUST_002438,1779597770.7369308,2026-05-24T04:42:50.736931+00:00,0,0,1,1470.7,0.2549632010133018,1,0,0,train
RD_003352,CUST_001440,1779600592.1571538,2026-05-24T05:29:52.157154+00:00,0,0,1,5887.0,0.14729830078077877,1,0,0,train
RD_001568,CUST_001408,1779601842.9494627,2026-05-24T05:50:42.949463+00:00,0,0,1,7141.8,0.10720391646471772,1,0,0,train
RD_001949,CUST_001509,1779601972.4264426,2026-05-24T05:52:52.426443+00:00,0,0,1,397.6,0.11341565241159024,1,0,0,train
RD_000860,CUST_000681,1779604020.9826376,2026-05-24T06:27:00.982638+00:00,0,0,1,10682.5,0.2463102860133371,1,0,0,train
RD_000690,CUST_001174,1779610602.443861,2026-05-24T08:16:42.443861+00:00,0,0,1,6981.4,0.14316508253244709,1,0,0,train
RD_004937,CUST_002724,1779610672.6690066,2026-05-24T08:17:52.669007+00:00,0,0,1,93.4,0.0930008376795881,1,0,0,train
RD_002359,CUST_000939,1779612944.2497,2026-05-24T08:55:44.249700+00:00,0,0,1,249.4,0.11447878840928292,1,0,0,train
RD_005150,CUST_000399,1779619006.6589022,2026-05-24T10:36:46.658902+00:00,0,0,1,2269.4,0.42743558272011717,1,0,0,train
RD_001362,CUST_003493,1779620457.0639782,2026-05-24T11:00:57.063978+00:00,0,0,1,129.1,0.07569650411990843,1,0,0,train
RD_004230,CUST_001169,1779623411.662553,2026-05-24T11:50:11.662553+00:00,0,0,1,966.3,0.05563818587423035,1,0,0,train
RD_001364,CUST_002085,1779624784.4171708,2026-05-24T12:13:04.417171+00:00,0,0,1,517.7,0.18651375161751438,19,0,0,train
RD_002631,CUST_000882,1779626074.721912,2026-05-24T12:34:34.721912+00:00,0,0,1,3257.6,0.16008866856829151,1,0,0,train
RD_003525,CUST_004453,1779627566.9115248,2026-05-24T12:59:26.911525+00:00,0,0,1,295.0,0.22833467659827172,1,0,0,train
RD_001763,CUST_001943,1779629630.516483,2026-05-24T13:33:50.516483+00:00,0,0,1,5372.5,0.061260892385929314,1,0,0,train
RD_000942,CUST_003632,1779630528.9918675,2026-05-24T13:48:48.991868+00:00,0,0,1,650.7,0.13343747883629997,1,0,0,train
RD_004850,CUST_003907,1779634712.1725779,2026-05-24T14:58:32.172578+00:00,0,0,1,12023.8,0.28895206376147786,1,0,0,train
RD_003487,CUST_001762,1779638996.1374054,2026-05-24T16:09:56.137405+00:00,1,0,1,2023.9,0.3972783521841206,3,0,0,train
RD_000029,CUST_000833,1779644097.7704518,2026-05-24T17:34:57.770452+00:00,0,0,1,1270.5,0.16379850515417593,1,0,0,train
RD_004200,CUST_000661,1779644682.8760276,2026-05-24T17:44:42.876028+00:00,0,0,1,1621.4,0.041618024360698794,1,0,0,train
RD_001617,CUST_002019,1779645518.0444465,2026-05-24T17:58:38.044446+00:00,0,0,1,800.0,0.1390451968259065,1,0,0,train
RD_000666,CUST_002466,1779649148.2576463,2026-05-24T18:59:08.257646+00:00,0,0,1,11988.6,0.39757465916111795,1,0,0,train
RD_002882,CUST_003893,1779653045.5344143,2026-05-24T20:04:05.534414+00:00,0,0,1,4203.3,0.06422647887256544,1,0,0,train
RD_000578,CUST_001567,1779653063.3609242,2026-05-24T20:04:23.360924+00:00,0,0,1,2045.8,0.2823270053958203,1,0,0,train
RD_004567,CUST_004544,1779655282.4210572,2026-05-24T20:41:22.421057+00:00,0,1,1,1404.6,0.280577539448381,19,0,0,train
RD_004100,CUST_004134,1779656025.5062542,2026-05-24T20:53:45.506254+00:00,0,2,1,5444.7,0.04133364288143408,24,0,0,train
RD_003167,CUST_004049,1779657431.8543437,2026-05-24T21:17:11.854344+00:00,0,0,1,235.2,0.20925713588141406,1,0,0,train
RD_002296,CUST_001239,1779660919.780017,2026-05-24T22:15:19.780017+00:00,0,0,1,949.1,0.09772638492176997,1,0,0,train
RD_000917,CUST_000167,1779662663.1999025,2026-05-24T22:44:23.199903+00:00,0,0,1,2308.1,0.22390310835340618,1,0,0,train
RD_002425,CUST_003067,1779664054.5672827,2026-05-24T23:07:34.567283+00:00,0,1,1,2240.0,0.19193138057268488,27,0,0,train
RD_003945,CUST_004008,1779664161.967031,2026-05-24T23:09:21.967031+00:00,0,1,1,803.8,0.0753441125293328,21,0,0,train
RD_001205,CUST_002016,1779664505.6651251,2026-05-24T23:15:05.665125+00:00,0,0,1,11746.6,0.06712453630859029,1,0,0,train
RD_002105,CUST_002601,1779665834.7093687,2026-05-24T23:37:14.709369+00:00,0,0,1,1826.5,0.32256748271653146,1,0,0,train
RD_000926,CUST_002301,1779667896.4583092,2026-05-25T00:11:36.458309+00:00,0,0,1,20991.7,0.26233937842406163,1,0,0,train
RD_000453,CUST_001946,1779668938.3541121,2026-05-25T00:28:58.354112+00:00,0,0,1,3521.4,0.3802929977400357,1,0,0,train
RD_002632,CUST_002514,1779676050.5856028,2026-05-25T02:27:30.585603+00:00,0,0,1,2490.6,0.2125060287299118,1,0,0,train
RD_002434,CUST_001902,1779678728.8860636,2026-05-25T03:12:08.886064+00:00,0,0,1,732.7,0.44994934218068644,1,0,0,train
RD_004938,CUST_000740,1779679613.845579,2026-05-25T03:26:53.845579+00:00,0,0,1,4875.2,0.509092558735141,1,0,0,train
RD_002051,CUST_002017,1779681747.1662514,2026-05-25T04:02:27.166251+00:00,0,0,1,10501.7,0.6358984265008694,1,0,0,train
RD_003816,CUST_002341,1779685550.4407508,2026-05-25T05:05:50.440751+00:00,0,0,1,633.6,0.0954032210814965,1,0,0,train
RD_003949,CUST_001774,1779686748.56001,2026-05-25T05:25:48.560010+00:00,0,0,1,6391.3,0.38693094830248875,1,0,0,train
RD_002392,CUST_001435,1779688642.1153798,2026-05-25T05:57:22.115380+00:00,0,0,1,1386.8,0.026918476142366574,1,0,0,train
RD_002941,CUST_002736,1779696831.940737,2026-05-25T08:13:51.940737+00:00,0,0,1,1734.2,0.039284494302538046,1,0,0,train
RD_000913,CUST_001248,1779696921.8786573,2026-05-25T08:15:21.878657+00:00,0,0,3,3875.4,0.17165811785228546,3,0,0,train
RD_004055,CUST_002232,1779698956.4482465,2026-05-25T08:49:16.448246+00:00,0,0,1,1627.2,0.34041807495662485,1,0,0,train
RD_001849,CUST_003359,1779699102.4372518,2026-05-25T08:51:42.437252+00:00,0,2,1,1171.0,0.4659198042009786,33,0,0,train
RD_001289,CUST_002301,1779699171.617547,2026-05-25T08:52:51.617547+00:00,0,0,1,624.4,0.1720832108188309,1,0,0,train
RD_003785,CUST_002153,1779699254.6011806,2026-05-25T08:54:14.601181+00:00,0,0,1,1027.9,0.12849450065133092,1,0,0,train
RD_003546,CUST_001898,1779701865.2678714,2026-05-25T09:37:45.267871+00:00,0,0,1,143.1,0.34672584136787454,1,0,0,train
RD_000700,CUST_001136,1779704353.3669631,2026-05-25T10:19:13.366963+00:00,0,0,1,5005.9,0.050348700157300315,1,0,0,train
RD_001987,CUST_001226,1779708044.902861,2026-05-25T11:20:44.902861+00:00,0,0,1,3180.5,0.04870329897579709,1,0,0,train
RD_002918,CUST_004045,1779709643.723917,2026-05-25T11:47:23.723917+00:00,0,0,1,1283.5,0.14583146536543057,1,0,0,train
RD_001811,CUST_002374,1779712380.2824936,2026-05-25T12:33:00.282494+00:00,0,0,1,7131.2,0.14289242849880107,1,0,0,train
RD_001237,CUST_003982,1779712757.6155999,2026-05-25T12:39:17.615600+00:00,0,0,1,20604.3,0.31052183167911984,1,0,0,train
RD_001791,CUST_001837,1779713410.8280478,2026-05-25T12:50:10.828048+00:00,0,0,1,10733.4,0.027213133462564956,1,0,0,train
RD_004393,CUST_003358,1779713543.8421938,2026-05-25T12:52:23.842194+00:00,0,0,1,3231.3,0.44413715539812104,1,0,0,train
RD_005120,CUST_002069,1779718122.880574,2026-05-25T14:08:42.880574+00:00,0,0,1,364.3,0.10414331694112311,1,0,0,train
RD_003975,CUST_001625,1779718900.7787528,2026-05-25T14:21:40.778753+00:00,0,0,1,574.8,0.35864576906096785,1,0,0,train
RD_001027,CUST_003778,1779720072.1348069,2026-05-25T14:41:12.134807+00:00,0,0,1,148.8,0.35760078943641604,1,0,0,train
RD_004650,CUST_000344,1779721027.4021735,2026-05-25T14:57:07.402174+00:00,0,0,1,4554.0,0.14391366330009897,1,0,0,train
RD_002530,CUST_004502,1779721692.9428885,2026-05-25T15:08:12.942888+00:00,0,0,1,36051.1,0.16224973595817432,1,0,0,train
RD_001363,CUST_003359,1779724237.4962208,2026-05-25T15:50:37.496221+00:00,0,2,1,8689.0,0.17774292906018865,20,0,0,train
RD_002567,CUST_004331,1779724515.6793375,2026-05-25T15:55:15.679338+00:00,0,0,1,2539.6,0.19496489998875366,1,0,0,train
RD_002198,CUST_002708,1779732824.596963,2026-05-25T18:13:44.596963+00:00,1,0,1,1465.3,0.15860903458474396,2,0,0,train
RD_000515,CUST_000869,1779734473.7071326,2026-05-25T18:41:13.707133+00:00,0,0,1,3048.9,0.08242754556505863,1,0,0,train
RD_001071,CUST_001100,1779735182.8182397,2026-05-25T18:53:02.818240+00:00,0,0,1,146.4,0.19483590543604565,1,0,0,train
RD_002161,CUST_001356,1779738194.2268748,2026-05-25T19:43:14.226875+00:00,1,0,3,34151.7,0.0038886829211226487,2,0,0,train
RD_000901,CUST_000344,1779739154.7853224,2026-05-25T19:59:14.785322+00:00,0,0,1,1426.7,0.26853433313786523,1,0,0,train
RD_004178,CUST_000986,1779740601.3147156,2026-05-25T20:23:21.314716+00:00,0,0,1,1213.8,0.3104824420164851,1,0,0,train
RD_005193,CUST_001667,1779741079.6726506,2026-05-25T20:31:19.672651+00:00,0,0,1,749.8,0.3953818879185899,1,0,0,train
RD_003813,CUST_004418,1779741293.3288565,2026-05-25T20:34:53.328856+00:00,0,0,1,791.1,0.3765083685678106,1,0,0,train
RD_003695,CUST_003744,1779741370.8805048,2026-05-25T20:36:10.880505+00:00,0,0,1,26429.2,0.12490783742703893,1,0,0,train
RD_002549,CUST_002997,1779742375.7659705,2026-05-25T20:52:55.765970+00:00,0,0,1,2835.9,0.05969253691518258,1,0,0,train
RD_003191,CUST_003365,1779743595.581699,2026-05-25T21:13:15.581699+00:00,0,0,1,5631.2,0.19249596504120675,1,0,0,train
RD_001673,CUST_003441,1779744417.1534784,2026-05-25T21:26:57.153478+00:00,0,0,1,2208.4,0.18418227034914794,1,0,0,train
RD_000812,CUST_004426,1779748028.7965028,2026-05-25T22:27:08.796503+00:00,0,0,1,12607.4,0.39931417347453524,1,0,0,train
RD_004159,CUST_002855,1779750040.3802116,2026-05-25T23:00:40.380212+00:00,0,0,1,35056.3,0.20056093472956382,1,0,0,train
RD_004661,CUST_001429,1779751453.6535463,2026-05-25T23:24:13.653546+00:00,0,0,1,138.9,0.15367578549140443,1,0,0,train
RD_002732,CUST_004193,1779751781.6604018,2026-05-25T23:29:41.660402+00:00,0,0,1,1260.0,0.5051802663371101,1,0,0,train
RD_003539,CUST_002126,1779752977.1291635,2026-05-25T23:49:37.129164+00:00,0,0,1,5713.3,0.07210233387826666,31,0,0,train
RD_001141,CUST_003797,1779753401.49046,2026-05-25T23:56:41.490460+00:00,0,0,1,186.2,0.41614333824539057,2,0,0,train
